Id,dateTime,hour,day,month,weekday,source,destination,rideshare,rideCategory,price,distance,surgeMultiplier,weather,temperature,precipProbability,humidity,windSpeed,windGust,ozone
b34d4,2020-11-26 12:26:00,12,26,11,Thu,Haymarket Square,Back Bay,Uber,UberX,25.92,2.58,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
d0795,2020-11-11 16:30:00,16,11,11,Wed,Fenway,Theatre District,Uber,WAV,25.92,2.652,1,partly-cloudy-day,31.86,0,0.54,2.41,3.23,323.9
830c4,2020-11-15 10:55:00,10,15,11,Sun,Fenway,Beacon Hill,Uber,Black SUV,25.92,4.26,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
d9915,2020-11-01 21:08:00,21,1,11,Sun,North Station,Fenway,Uber,UberPool,25.92,3.66,1,rain,53.5,0.46,0.93,4.24,4.32,280.6
0ae50,2020-11-01 23:47:00,23,1,11,Sun,Theatre District,North End,Uber,Taxi,25.92,1.884,1,cloudy,50.23,0,0.94,2.76,2.96,285.2
dc7cd,2020-11-13 22:45:00,22,13,11,Fri,Boston University,Back Bay,Uber,Black,25.92,1.872,1,partly-cloudy-night,48.31,0,0.62,5.21,8.96,297.9
d1ce4,2020-11-16 10:25:00,10,16,11,Mon,Theatre District,Haymarket Square,Uber,UberX,25.92,1.932,1,partly-cloudy-night,26.61,0,0.5,14.08,26.54,364.4
07b49,2020-11-15 12:50:00,12,15,11,Sun,Northeastern University,North Station,Uber,Black SUV,25.92,3.864,1,cloudy,36.41,0.03,0.9,7.06,7.83,323.4
4.00E+18,2020-11-26 09:58:00,9,26,11,Thu,Fenway,North Station,Uber,UberXL,25.92,3.684,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
fc81e,2020-11-11 21:30:00,21,11,11,Wed,North End,Beacon Hill,Uber,Taxi,25.92,2.28,1,partly-cloudy-night,34,0,0.56,1.8,3.47,326.8
3f034,2020-11-01 18:43:00,18,1,11,Sun,North End,Beacon Hill,Uber,UberPool,25.92,1.752,1,partly-cloudy-day,45.04,0,0.52,2.66,3.34,272.7
4244,2020-11-27 01:26:00,1,27,11,Fri,Boston University,West End,Uber,WAV,25.92,3.648,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
affb6,2020-11-02 03:33:00,3,2,11,Mon,Northeastern University,Back Bay,Uber,Black,25.92,1.968,1,partly-cloudy-night,46.56,0,0.58,7.66,12,331.5
dfbc8,2020-11-01 01:13:00,1,1,11,Sun,North End,Back Bay,Uber,WAV,25.92,3.288,1,cloudy,39.15,0,0.64,3.06,3.57,287.8
57f91,2020-11-25 21:21:00,21,25,11,Wed,North End,Back Bay,Uber,Black,25.92,3.288,1,partly-cloudy-night,43.63,0,0.68,8.85,10.34,306.8
41f8c,2020-11-12 09:10:00,9,12,11,Thu,Financial District,Northeastern University,Uber,UberPool,25.92,3.96,1,partly-cloudy-night,29.17,0,0.78,2.52,3.38,293.9
bc337,2020-11-01 18:58:00,18,1,11,Sun,Fenway,North Station,Uber,UberX,25.92,3.684,1,cloudy,56.02,0,0.49,11.05,13.63,307
9d473,2020-11-13 08:10:00,8,13,11,Fri,Theatre District,Northeastern University,Uber,Black SUV,25.92,2.172,1,cloudy,48.21,0,0.87,4.64,7.83,294.7
0aafd,2020-11-25 20:00:00,20,25,11,Wed,Theatre District,North End,Uber,UberXL,25.92,1.932,1,partly-cloudy-day,44.42,0,0.67,9.48,11.72,309.3
b081d,2020-11-01 14:38:00,14,1,11,Sun,West End,South Station,Uber,Taxi,25.92,1.728,1,rain,44.91,1,0.94,6.53,8.45,273.9
7c64d,2020-11-24 21:05:00,21,24,11,Tue,North End,West End,Uber,UberX,25.92,1.392,1,cloudy,46.72,0,0.82,6.81,6.86,293
edfb6,2020-11-15 02:40:00,2,15,11,Sun,Fenway,West End,Uber,Black,25.92,3.264,1,rain,41.79,1,0.89,9.08,14.62,322.2
cdc7d,2020-11-02 03:53:00,3,2,11,Mon,Theatre District,Boston University,Uber,Taxi,25.92,3.144,1,partly-cloudy-night,46.56,0,0.58,7.66,12,331.5
ac875,2020-11-11 13:30:00,13,11,11,Wed,North Station,Fenway,Uber,UberXL,25.92,3.66,1,partly-cloudy-day,23.58,0,0.62,3.25,3.52,326.3
5395b,2020-11-11 04:55:00,4,11,11,Wed,Boston University,Beacon Hill,Uber,WAV,25.92,3.348,1,clear-night,24.59,0,0.44,3.87,3.92,326.1
ce837,2020-11-27 04:11:00,4,27,11,Fri,Northeastern University,Beacon Hill,Uber,UberPool,25.92,3.144,1,partly-cloudy-night,39.58,0,0.68,8.45,9.65,344.6
f85e2,2020-11-28 15:08:00,15,28,11,Sat,South Station,North Station,Uber,Black SUV,25.92,1.896,1,clear-day,41.19,0,0.6,3.5,4.22,268.4
c31a1,2020-11-14 14:15:00,14,14,11,Sat,Northeastern University,Theatre District,Uber,Black SUV,25.92,2.292,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
42609,2020-11-12 16:40:00,16,12,11,Thu,Theatre District,Northeastern University,Uber,Black,25.92,2.172,1,clear-day,44.4,0,0.56,3.42,3.47,289
fce1d,2020-11-13 18:40:00,18,13,11,Fri,West End,South Station,Uber,UberXL,25.92,2.568,1,partly-cloudy-day,54.91,0,0.65,2.85,4.28,299.1
51ed3,2020-11-01 06:53:00,6,1,11,Sun,Theatre District,North End,Uber,UberPool,25.92,1.908,1,cloudy,35.99,0,0.76,3,3.05,285.2
e7e5b,2020-11-11 10:45:00,10,11,11,Wed,Northeastern University,West End,Uber,WAV,25.92,3.432,1,clear-night,21.78,0,0.64,2.87,3.2,325.2
6d6a3,2020-11-28 06:52:00,6,28,11,Sat,Theatre District,Fenway,Uber,Taxi,25.92,3.192,1,clear-night,33.14,0,0.79,3.05,4.11,286.2
069a3,2020-11-13 15:05:00,15,13,11,Fri,Financial District,Northeastern University,Uber,UberX,25.92,3.96,1,partly-cloudy-day,52.11,0,0.81,3.48,4.77,297.1
8d659,2020-11-13 16:45:00,16,13,11,Fri,North Station,Northeastern University,Uber,Taxi,25.92,3.96,1,partly-cloudy-day,53.24,0,0.78,3.51,5.28,297.4
f9420,2020-11-25 10:24:00,10,25,11,Wed,Fenway,North Station,Uber,WAV,25.92,3.684,1,rain,46.85,1,0.91,6.8,7.4,294.1
afe65,2020-11-24 23:33:00,23,24,11,Tue,Boston University,North Station,Uber,UberX,25.92,3.768,1,rain,45.74,1,0.89,7.79,7.84,295.2
673ba,2020-11-15 11:20:00,11,15,11,Sun,Boston University,Theatre District,Uber,UberPool,25.92,3.576,1,cloudy,36.27,0.16,0.91,7.3,8.16,324.1
7d61d,2020-11-28 10:22:00,10,28,11,Sat,Northeastern University,North Station,Uber,UberXL,25.92,3.864,1,clear-night,31.08,0,0.83,2.96,3.01,279.3
a55b0,2020-11-27 01:08:00,1,27,11,Fri,Back Bay,South Station,Uber,Black SUV,25.92,4.14,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
37882,2020-11-01 07:18:00,7,1,11,Sun,Theatre District,Haymarket Square,Uber,Black,25.92,1.932,1,cloudy,48.67,0,0.93,1.37,1.42,290.6
bd3f7,2020-11-26 15:41:00,15,26,11,Thu,Fenway,West End,Uber,Black SUV,25.92,3.264,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
ed8fa,2020-11-25 02:09:00,2,25,11,Wed,Back Bay,Boston University,Uber,Black,25.92,1.692,1,rain,44.98,1,0.92,11.91,11.96,289
b858a,2020-11-28 06:23:00,6,28,11,Sat,West End,Northeastern University,Uber,UberPool,25.92,3.072,1,clear-night,33.14,0,0.79,3.05,4.11,286.2
bf359,2020-11-11 22:40:00,22,11,11,Wed,Beacon Hill,Haymarket Square,Uber,WAV,25.92,1.62,1,partly-cloudy-night,33.38,0,0.59,1.91,3.84,326.4
05d71,2020-11-16 17:10:00,17,16,11,Mon,Northeastern University,West End,Uber,Taxi,25.92,4.08,1,clear-day,32.18,0,0.38,12.66,22.31,375
77eba,2020-11-25 11:30:00,11,25,11,Wed,North Station,Fenway,Uber,UberXL,25.92,3.66,1,rain,47.63,1,0.9,5.4,5.45,303.4
2ab1b,2020-11-15 11:15:00,11,15,11,Sun,Northeastern University,North Station,Uber,UberX,25.92,3.864,1,cloudy,36.27,0.16,0.91,7.3,8.16,324.1
39ed0,2020-11-01 13:18:00,13,1,11,Sun,Theatre District,Fenway,Uber,Black SUV,25.92,3.192,1,cloudy,50.74,0,0.9,4.13,5.82,299.7
31047,2020-11-11 12:25:00,12,11,11,Wed,North End,Back Bay,Uber,Black SUV,25.92,3.144,1,partly-cloudy-night,21.41,0,0.63,3.32,3.37,327.1
7ecb8,2020-11-28 13:48:00,13,28,11,Sat,West End,Northeastern University,Uber,UberX,25.92,3.696,1,clear-day,33.2,0,0.81,2.03,4.77,275
28eec,2020-11-11 18:40:00,18,11,11,Wed,West End,Northeastern University,Uber,WAV,25.92,3.84,1,partly-cloudy-day,34.07,0,0.51,2.4,4.17,328.8
c2b80,2020-11-24 12:26:00,12,24,11,Tue,North Station,Boston University,Uber,Black,25.92,3.612,1,cloudy,42.7,0,0.91,2.48,2.58,295.6
e63a6,2020-11-13 21:25:00,21,13,11,Fri,Boston University,Back Bay,Uber,UberPool,25.92,1.872,1,partly-cloudy-day,51.05,0,0.61,5.37,5.42,300.1
36423,2020-11-02 04:33:00,4,2,11,Mon,West End,South Station,Uber,Taxi,25.92,2.568,1,partly-cloudy-night,43.48,0,0.63,7,9.14,333.8
5e818,2020-11-28 11:42:00,11,28,11,Sat,Haymarket Square,Back Bay,Uber,UberXL,25.92,2.148,1,clear-night,30.49,0,0.84,2.46,3.46,277.7
b611b,2020-11-25 22:30:00,22,25,11,Wed,Financial District,Boston University,Uber,WAV,25.92,5.328,1,partly-cloudy-night,42.28,0,0.66,8.14,12.33,305.5
74f3f,2020-11-16 14:50:00,14,16,11,Mon,North End,Theatre District,Uber,Black SUV,25.92,1.692,1,partly-cloudy-day,27.87,0,0.44,14.29,25.15,373.8
a2ea8,2020-11-25 10:51:00,10,25,11,Wed,Northeastern University,North Station,Uber,Black,25.92,3.864,1,rain,46.85,1,0.91,6.8,7.4,294.1
2e33c,2020-11-25 14:06:00,14,25,11,Wed,Financial District,Northeastern University,Uber,UberX,25.92,3.96,1,cloudy,43.41,0.32,0.89,6.75,7.54,327.3
71d23,2020-11-15 13:45:00,13,15,11,Sun,Fenway,North Station,Uber,Taxi,25.92,3.684,1,cloudy,36.59,0,0.87,7.81,8.45,323.2
3527,2020-11-14 04:10:00,4,14,11,Sat,North Station,Boston University,Uber,UberPool,25.92,3.612,1,clear-night,42.1,0,0.67,4.65,5.88,293.9
2b443,2020-11-13 22:50:00,22,13,11,Fri,North Station,Northeastern University,Uber,UberXL,25.92,4.104,1,partly-cloudy-night,48.31,0,0.62,5.21,8.96,297.9
bb3b3,2020-11-14 18:30:00,18,14,11,Sat,Back Bay,Fenway,Uber,UberXL,25.92,1.608,1,cloudy,44.22,0.14,0.75,7.65,8.94,321.1
4.00E+165,2020-11-01 05:08:00,5,1,11,Sun,North Station,South Station,Uber,Black,25.92,2.604,1,cloudy,39.59,0,0.81,2,3.48,267.7
f7201,2020-11-15 15:15:00,15,15,11,Sun,Boston University,West End,Uber,UberX,25.92,3.648,1,cloudy,38.27,0.07,0.85,6.49,8.58,324.3
1a097,2020-11-15 19:05:00,19,15,11,Sun,Back Bay,Boston University,Uber,WAV,25.92,1.692,1,cloudy,42.18,0,0.67,6.99,9.42,342.8
fa130,2020-11-12 09:00:00,9,12,11,Thu,Beacon Hill,North End,Uber,Black SUV,25.92,1.668,1,partly-cloudy-night,29.17,0,0.78,2.52,3.38,293.9
a7c2c,2020-11-01 06:03:00,6,1,11,Sun,Haymarket Square,Theatre District,Uber,Taxi,25.92,1.392,1,fog,46.98,0,0.94,1.18,2.07,288.8
77859,2020-11-01 18:03:00,18,1,11,Sun,Haymarket Square,Back Bay,Uber,UberPool,25.92,2.76,1,cloudy,56.02,0,0.49,11.05,13.63,307
b61b2,2020-11-13 07:10:00,7,13,11,Fri,West End,Northeastern University,Uber,UberX,25.92,3.696,1,partly-cloudy-night,48.06,0,0.89,5.14,7.92,295.4
9d7ff,2020-11-01 18:08:00,18,1,11,Sun,Northeastern University,West End,Uber,UberPool,25.92,3.408,1,cloudy,56.02,0,0.49,11.05,13.63,307
a966f,2020-11-01 02:38:00,2,1,11,Sun,West End,Northeastern University,Uber,Black SUV,25.92,3.696,1,cloudy,38.29,0,0.69,3.34,4.56,288.4
d4596,2020-11-25 11:12:00,11,25,11,Wed,Theatre District,Haymarket Square,Uber,UberXL,25.92,1.932,1,rain,47.63,1,0.9,5.4,5.45,303.4
2ccb6,2020-11-11 16:40:00,16,11,11,Wed,Theatre District,North End,Uber,WAV,25.92,2.16,1,partly-cloudy-day,31.86,0,0.54,2.41,3.23,323.9
c3867,2020-11-13 21:50:00,21,13,11,Fri,Back Bay,Fenway,Uber,Black,25.92,1.608,1,partly-cloudy-day,51.05,0,0.61,5.37,5.42,300.1
d108a,2020-11-25 17:48:00,17,25,11,Wed,Northeastern University,Theatre District,Uber,Taxi,25.92,2.304,1,cloudy,42.74,0,0.76,11.85,15.16,321.8
8d5c8,2020-11-25 06:15:00,6,25,11,Wed,South Station,Beacon Hill,Uber,UberXL,25.92,3.096,1,rain,44.43,1,0.91,11.55,12.65,284.8
ce1ec,2020-11-28 13:27:00,13,28,11,Sat,Fenway,Beacon Hill,Uber,Black,25.92,2.952,1,clear-day,33.2,0,0.81,2.03,4.77,275
1.70E+63,2020-11-14 19:40:00,19,14,11,Sat,South Station,Beacon Hill,Uber,Taxi,25.92,3.096,1,cloudy,44.46,0,0.69,8.05,13.42,320.6
b4c75,2020-11-15 17:40:00,17,15,11,Sun,Theatre District,Haymarket Square,Uber,WAV,25.92,1.932,1,cloudy,39.11,0,0.88,7.71,7.76,326.5
3cd3a,2020-11-25 23:48:00,23,25,11,Wed,North End,Financial District,Uber,Black SUV,25.92,1.32,1,partly-cloudy-night,41.78,0,0.69,7.66,11.55,306.3
15a01,2020-11-24 10:41:00,10,24,11,Tue,North Station,Northeastern University,Uber,UberX,25.92,3.96,1,fog,42.8,0,0.9,1.74,1.79,296.2
c9260,2020-11-15 13:40:00,13,15,11,Sun,Northeastern University,North Station,Uber,UberPool,25.92,3.864,1,cloudy,36.59,0,0.87,7.81,8.45,323.2
37e1b,2020-11-02 02:27:00,2,2,11,Mon,Boston University,Theatre District,Uber,UberXL,25.92,2.88,1,partly-cloudy-night,46.52,0,0.61,7.57,9.93,327.6
a5be2,2020-11-15 21:10:00,21,15,11,Sun,Boston University,North Station,Uber,UberX,26.64,4.068,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
ea989,2020-11-26 21:35:00,21,26,11,Thu,South Station,Back Bay,Uber,Black,26.64,2.988,1,cloudy,42.75,0,0.58,9.22,11.58,353.1
dd65e,2020-11-01 08:02:00,8,1,11,Sun,Fenway,North Station,Uber,Black SUV,26.64,3.684,1,fog,47.09,0,0.93,0.98,1.03,292.3
5150c,2020-11-25 14:24:00,14,25,11,Wed,Back Bay,Northeastern University,Uber,WAV,26.64,1.296,1,cloudy,43.41,0.32,0.89,6.75,7.54,327.3
a7e1b,2020-11-25 22:15:00,22,25,11,Wed,West End,South Station,Uber,Taxi,26.64,2.052,1,partly-cloudy-night,42.28,0,0.66,8.14,12.33,305.5
98645,2020-11-11 08:30:00,8,11,11,Wed,Fenway,Beacon Hill,Uber,UberPool,26.64,2.952,1,clear-night,20.37,0,0.63,3.37,3.42,324.4
3d9be,2020-11-02 01:53:00,1,2,11,Mon,South Station,Beacon Hill,Uber,UberX,26.64,3.096,1,partly-cloudy-night,47.36,0,0.59,5.58,8.41,328.7
cbfd6,2020-11-26 14:46:00,14,26,11,Thu,Back Bay,North End,Uber,Black SUV,26.64,2.796,1,partly-cloudy-day,40.42,0,0.63,6.84,9.31,348.3
97c35,2020-11-14 08:35:00,8,14,11,Sat,Boston University,West End,Uber,WAV,26.64,3.648,1,partly-cloudy-night,41.07,0,0.7,6.5,8.99,300.5
a6308,2020-11-27 19:08:00,19,27,11,Fri,Haymarket Square,Back Bay,Uber,Taxi,26.64,2.76,1,partly-cloudy-day,44.89,0,0.5,12.06,19.95,307.6
32018,2020-11-26 14:32:00,14,26,11,Thu,Theatre District,Haymarket Square,Uber,Black,26.64,1.932,1,partly-cloudy-day,40.42,0,0.63,6.84,9.31,348.3
e9f41,2020-11-24 13:44:00,13,24,11,Tue,West End,Northeastern University,Uber,UberX,26.64,3.696,1,cloudy,42.83,0.09,0.9,3.33,3.47,295.7
7bb03,2020-11-16 06:45:00,6,16,11,Mon,Beacon Hill,North End,Uber,Black SUV,26.64,2.628,1,cloudy,35.11,0.11,0.63,10.98,20.18,360
03aff,2020-11-12 01:15:00,1,12,11,Thu,Boston University,North Station,Uber,Taxi,26.64,3.828,1,cloudy,32.04,0,0.63,2.33,3.31,322.8
e2a0f,2020-11-01 17:28:00,17,1,11,Sun,South Station,North Station,Uber,UberPool,26.64,2.856,1,rain,48.18,1,0.94,5.82,8.46,278.2
9c618,2020-11-01 09:02:00,9,1,11,Sun,West End,Boston University,Uber,WAV,26.64,3.36,1,cloudy,49.51,0,0.92,2.31,2.36,294.2
3eee2,2020-11-15 10:20:00,10,15,11,Sun,Boston University,Theatre District,Uber,UberXL,26.64,3.576,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
78275,2020-11-01 14:12:00,14,1,11,Sun,Northeastern University,Theatre District,Uber,WAV,26.64,2.292,1,rain,44.91,1,0.94,6.53,8.45,273.9
5c4fa,2020-11-25 05:15:00,5,25,11,Wed,Fenway,Theatre District,Uber,Taxi,26.64,3.192,1,rain,44.97,1,0.89,10.68,17.44,286.6
f956c,2020-11-25 12:06:00,12,25,11,Wed,Financial District,Northeastern University,Uber,UberXL,26.64,3.96,1,rain,47.7,0.94,0.89,4.47,4.52,311.9
06f63,2020-11-26 22:17:00,22,26,11,Thu,West End,Northeastern University,Uber,Black SUV,26.64,3.696,1,cloudy,41.83,0,0.62,9.01,12.7,352.7
f7cf4,2020-11-13 02:10:00,2,13,11,Fri,Fenway,North Station,Uber,UberX,26.64,3.684,1,cloudy,43.67,0,0.87,3.88,3.97,291.3
5.66E+09,2020-11-01 05:48:00,5,1,11,Sun,Back Bay,North End,Uber,Black,26.64,3.792,1,partly-cloudy-night,36.02,0,0.75,2.52,2.57,287.5
68b5f,2020-11-25 22:15:00,22,25,11,Wed,North End,Back Bay,Uber,UberPool,26.64,3.276,1,partly-cloudy-night,42.28,0,0.66,8.14,12.33,305.5
8f46e,2020-11-27 10:23:00,10,27,11,Fri,South Station,North Station,Uber,Black,26.64,2.748,1,partly-cloudy-night,39.32,0,0.65,8.04,12.36,339
f3b28,2020-11-27 06:41:00,6,27,11,Fri,Theatre District,Haymarket Square,Uber,WAV,26.64,1.932,1,partly-cloudy-night,40.14,0,0.67,9.35,13.26,342.5
66616,2020-11-15 21:50:00,21,15,11,Sun,North End,Theatre District,Uber,Black SUV,26.64,1.692,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
d0282,2020-11-01 12:28:00,12,1,11,Sun,Northeastern University,West End,Uber,Taxi,26.64,3.444,1,rain,42.59,1,0.9,7.09,7.14,271.8
fb125,2020-11-02 03:02:00,3,2,11,Mon,Back Bay,North End,Uber,UberPool,26.64,2.796,1,partly-cloudy-night,46.56,0,0.58,7.66,12,331.5
5b5bd,2020-11-02 05:43:00,5,2,11,Mon,North Station,Fenway,Uber,UberXL,26.64,3.66,1,partly-cloudy-night,42.87,0,0.62,7.23,8.98,335
a7f8f,2020-11-01 05:12:00,5,1,11,Sun,Fenway,Back Bay,Uber,UberX,26.64,1.8,1,cloudy,39.59,0,0.81,2,3.48,267.7
edba3,2020-11-25 08:27:00,8,25,11,Wed,Northeastern University,Beacon Hill,Uber,UberX,26.64,3.108,1,rain,45.69,1,0.9,10.05,17.66,287.2
e7707,2020-11-26 18:14:00,18,26,11,Thu,North Station,Northeastern University,Uber,Black SUV,26.64,4.104,1,cloudy,42.32,0,0.62,9.14,15.01,351
394da,2020-11-27 01:29:00,1,27,11,Fri,North Station,South Station,Uber,UberPool,26.64,2.604,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
0f4e1,2020-11-13 18:05:00,18,13,11,Fri,Northeastern University,West End,Uber,Taxi,26.64,3.432,1,partly-cloudy-day,54.91,0,0.65,2.85,4.28,299.1
f5a97,2020-11-01 12:47:00,12,1,11,Sun,West End,Northeastern University,Uber,WAV,26.64,3.84,1,partly-cloudy-day,33.47,0,0.77,4.87,4.92,277.5
d3943,2020-11-25 13:24:00,13,25,11,Wed,Boston University,North Station,Uber,UberXL,26.64,4.092,1,rain,46.34,0.61,0.92,5.16,5.21,320.7
028c1,2020-11-28 07:13:00,7,28,11,Sat,Northeastern University,Financial District,Uber,Black,26.64,5.46,1,clear-night,31.82,0,0.83,2.12,2.86,284.8
7ee65,2020-11-01 09:28:00,9,1,11,Sun,South Station,North Station,Uber,Black,26.64,1.8,1,cloudy,49.51,0,0.92,2.31,2.36,294.2
0fb05,2020-11-14 02:55:00,2,14,11,Sat,South Station,North Station,Uber,Black SUV,26.64,2.748,1,partly-cloudy-night,42.27,0,0.68,4.61,5.75,294.5
6978,2020-11-12 00:45:00,0,12,11,Thu,South Station,Back Bay,Uber,UberXL,26.64,4.236,1,cloudy,32.65,0,0.62,2.55,3.52,324.6
f1894,2020-11-25 19:15:00,19,25,11,Wed,Beacon Hill,South Station,Uber,UberX,26.64,2.976,1,partly-cloudy-day,44.35,0,0.7,9.35,13.78,311.5
d97c6,2020-11-01 17:23:00,17,1,11,Sun,North Station,Fenway,Uber,Taxi,26.64,3.66,1,partly-cloudy-day,43.29,0,0.55,2.44,4.01,273.7
9b276,2020-11-14 14:10:00,14,14,11,Sat,South Station,North Station,Uber,UberPool,26.64,2.748,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
59d17,2020-11-11 10:10:00,10,11,11,Wed,Fenway,Back Bay,Uber,UberXL,26.64,1.8,1,clear-night,21.78,0,0.64,2.87,3.2,325.2
5b779,2020-11-25 18:54:00,18,25,11,Wed,Theatre District,North End,Uber,Black,26.64,1.884,1,cloudy,43.22,0,0.71,9.44,15.93,314.2
ace33,2020-11-24 10:20:00,10,24,11,Tue,North Station,Northeastern University,Uber,Black SUV,26.64,4.044,1,fog,42.8,0,0.9,1.74,1.79,296.2
56f40,2020-11-13 21:45:00,21,13,11,Fri,Northeastern University,Financial District,Uber,UberX,26.64,3.204,1,partly-cloudy-day,51.05,0,0.61,5.37,5.42,300.1
30d5e,2020-11-01 16:23:00,16,1,11,Sun,Theatre District,Northeastern University,Uber,Black SUV,26.64,2.16,1,partly-cloudy-day,58.62,0,0.67,7.78,10.23,298.5
ca547,2020-11-15 13:55:00,13,15,11,Sun,South Station,Beacon Hill,Uber,Black,26.64,3.096,1,cloudy,36.59,0,0.87,7.81,8.45,323.2
7f529,2020-11-26 00:18:00,0,26,11,Thu,Boston University,Theatre District,Uber,UberPool,26.64,2.88,1,clear-night,40.53,0,0.71,6.96,10.49,313
e0f7e,2020-11-01 20:58:00,20,1,11,Sun,Boston University,Back Bay,Uber,UberXL,26.64,1.872,1,partly-cloudy-day,54.3,0,0.48,7.33,7.76,312.2
ad1aa,2020-11-01 15:33:00,15,1,11,Sun,South Station,North Station,Uber,Taxi,26.64,1.896,1,partly-cloudy-day,55.78,0,0.81,5.74,5.85,299
485d4,2020-11-26 19:26:00,19,26,11,Thu,North Station,South Station,Uber,WAV,26.64,2.604,1,cloudy,42.87,0,0.61,9.47,14.84,352.1
a623d,2020-11-24 19:26:00,19,24,11,Tue,South Station,West End,Uber,WAV,26.64,1.956,1,cloudy,46.47,0.1,0.83,7.48,7.53,291.9
0455f,2020-11-01 04:32:00,4,1,11,Sun,Beacon Hill,North End,Uber,Black,26.64,2.628,1,partly-cloudy-night,38.35,0,0.84,1.56,2.3,269.6
a55cd,2020-11-28 14:18:00,14,28,11,Sat,Northeastern University,North Station,Uber,Taxi,26.64,3.876,1,clear-day,38.68,0,0.68,3.53,4.17,270.8
98c49,2020-11-01 02:18:00,2,1,11,Sun,Northeastern University,North Station,Uber,UberPool,26.64,3.876,1,partly-cloudy-night,37.9,0,0.8,1.85,2.36,272
8eb40,2020-11-01 00:38:00,0,1,11,Sun,South Station,West End,Uber,UberX,26.64,3.384,1,clear-night,37.08,0,0.79,1.76,2.51,272.5
50f09,2020-11-02 06:28:00,6,2,11,Mon,Theatre District,North End,Uber,UberXL,26.64,1.884,1,cloudy,42.07,0,0.62,7.52,9.07,341.8
c4c92,2020-11-13 15:00:00,15,13,11,Fri,Back Bay,North End,Uber,Black SUV,26.64,2.796,1,partly-cloudy-day,52.11,0,0.81,3.48,4.77,297.1
8321b,2020-11-27 00:03:00,0,27,11,Fri,Beacon Hill,South Station,Uber,WAV,26.64,2.976,1,partly-cloudy-night,40.81,0,0.67,8.04,12.19,350.7
e2783,2020-11-12 10:35:00,10,12,11,Thu,Theatre District,Northeastern University,Uber,Taxi,26.64,2.16,1,partly-cloudy-night,29.11,0,0.77,2.89,4.73,292.6
093b9,2020-11-01 17:58:00,17,1,11,Sun,South Station,North Station,Uber,UberPool,26.64,1.896,1,partly-cloudy-day,43.29,0,0.55,2.44,4.01,273.7
9d2e0,2020-11-27 16:33:00,16,27,11,Fri,Fenway,Beacon Hill,Uber,Black,26.64,2.952,1,partly-cloudy-day,45.31,0,0.5,10.67,19.27,319.3
ecb9c,2020-11-24 23:12:00,23,24,11,Tue,Fenway,Beacon Hill,Uber,Black SUV,26.64,2.952,1,rain,45.74,1,0.89,7.79,7.84,295.2
95514,2020-11-26 18:20:00,18,26,11,Thu,Theatre District,Northeastern University,Uber,UberX,26.64,2.16,1,cloudy,42.32,0,0.62,9.14,15.01,351
c2e1f,2020-11-27 01:14:00,1,27,11,Fri,South Station,West End,Uber,UberXL,26.64,2.124,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
ba0a0,2020-11-14 01:00:00,1,14,11,Sat,North Station,Fenway,Uber,UberPool,26.64,3.66,1,partly-cloudy-night,43.59,0,0.68,4.63,7.07,295.3
3190f,2020-11-26 09:34:00,9,26,11,Thu,North End,Back Bay,Uber,WAV,26.64,2.832,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
1aca9,2020-11-12 00:40:00,0,12,11,Thu,Boston University,North Station,Uber,Black SUV,26.64,4.068,1,cloudy,32.65,0,0.62,2.55,3.52,324.6
ffa5b,2020-11-14 04:05:00,4,14,11,Sat,Boston University,Theatre District,Uber,Taxi,26.64,3.576,1,clear-night,42.1,0,0.67,4.65,5.88,293.9
457a6,2020-11-27 12:32:00,12,27,11,Fri,Financial District,Northeastern University,Uber,UberX,26.64,3.96,1,partly-cloudy-day,39.75,0,0.62,8.07,11.53,339.7
50580,2020-11-11 19:45:00,19,11,11,Wed,Back Bay,North End,Uber,Black,26.64,4.788,1,partly-cloudy-day,34.25,0,0.54,2.58,3.81,328.7
5.50E+11,2020-11-26 23:03:00,23,26,11,Thu,Back Bay,North End,Uber,UberXL,26.64,4.788,1,cloudy,40.75,0,0.67,9.56,14.37,352.9
d338e,2020-11-01 20:03:00,20,1,11,Sun,Haymarket Square,Theatre District,Uber,UberXL,26.64,1.416,1,partly-cloudy-day,54.3,0,0.48,7.33,7.76,312.2
bd987,2020-11-26 23:23:00,23,26,11,Thu,Boston University,West End,Uber,Black,26.64,3.66,1,cloudy,40.75,0,0.67,9.56,14.37,352.9
